Age,Education_Level,Years_Experience,Job_Title,Location,Industry,Workclass,Gender,Hours_per_week,Marital_Status,Salary_USD
44,High School,18,Data Analyst,Bangalore,Healthcare,Private,Male,40,Single,38411
41,PhD,13,Marketing Manager,Kolkata,Retail,Self-employed,Female,54,Married,37505
59,Master's,8,Marketing Manager,Delhi,Healthcare,Private,Male,53,Divorced,34512
25,Bachelor's,2,ML Engineer,Mumbai,Retail,Government,Male,31,Married,53403
36,Master's,3,Software Engineer,Bangalore,Healthcare,Self-employed,Male,48,Divorced,39193
45,Master's,3,Research Scientist,New York,Consulting,Self-employed,Female,57,Divorced,148283
46,Bachelor's,10,HR Manager,San Francisco,Finance,Government,Male,31,Married,111833
22,High School,18,Data Engineer,San Diego,Biotech,Private,Male,46,Married,144873
28,Bachelor's,15,Data Engineer,Chennai,Retail,Self-employed,Male,58,Single,59593
52,Bachelor's,16,Marketing Manager,San Francisco,Consulting,Government,Male,52,Divorced,123563
33,PhD,9,ML Engineer,Mumbai,Finance,Private,Male,37,Single,59743
26,Master's,16,Business Analyst,Bangalore,Retail,Self-employed,Male,34,Single,42588
59,High School,15,HR Manager,Delhi,Tech,Self-employed,Female,55,Divorced,40907
33,Master's,19,Software Engineer,Chennai,Consulting,Self-employed,Male,58,Married,54593
60,Bachelor's,5,Project Manager,Denver,Retail,Self-employed,Male,40,Single,102331
39,High School,6,Software Engineer,Miami,Consulting,Self-employed,Male,59,Single,98347
23,High School,13,Project Manager,Seattle,Consulting,Private,Male,54,Divorced,118780
31,High School,10,ML Engineer,Seattle,Consulting,Government,Male,49,Married,154234
36,High School,11,Business Analyst,Atlanta,Tech,Self-employed,Female,30,Married,92339
51,PhD,13,HR Manager,Seattle,Healthcare,Government,Male,49,Single,93602
38,High School,4,Project Manager,Miami,Consulting,Government,Female,45,Divorced,87148
25,Bachelor's,4,Marketing Manager,Mumbai,Finance,Government,Female,34,Single,30671
28,PhD,19,Data Analyst,San Diego,Healthcare,Private,Male,56,Married,99015
52,Bachelor's,14,Data Analyst,Chicago,Tech,Government,Male,57,Single,91115
60,Bachelor's,0,Marketing Manager,Atlanta,Biotech,Government,Male,45,Divorced,74548
55,Master's,8,Business Analyst,San Diego,Tech,Government,Female,53,Single,102542
27,High School,2,Data Scientist,Chicago,Biotech,Self-employed,Female,34,Married,109113
59,High School,3,Data Engineer,Chennai,Finance,Self-employed,Male,57,Divorced,48824
55,Bachelor's,15,Software Engineer,Bangalore,Biotech,Government,Male,39,Divorced,51734
36,High School,6,Project Manager,Austin,Retail,Private,Female,38,Divorced,97281
35,PhD,13,Data Analyst,Boston,Consulting,Self-employed,Female,51,Divorced,82454
27,Master's,15,Marketing Manager,San Diego,Healthcare,Self-employed,Female,59,Divorced,109390
58,High School,17,HR Manager,Boston,Retail,Government,Male,53,Single,99065
53,High School,15,HR Manager,San Diego,Healthcare,Government,Male,48,Divorced,99470
24,PhD,15,Project Manager,Kolkata,Consulting,Private,Male,58,Married,46231
24,Master's,1,Data Scientist,Chicago,Healthcare,Self-employed,Female,32,Divorced,102175
43,PhD,9,Research Scientist,New York,Tech,Government,Male,38,Married,160173
43,Bachelor's,6,Research Scientist,Atlanta,Consulting,Self-employed,Male,51,Married,117641
31,Bachelor's,14,ML Engineer,Austin,Consulting,Government,Female,49,Married,148618
24,High School,8,Business Analyst,Kolkata,Healthcare,Government,Male,37,Married,36225
33,Master's,6,Business Analyst,Mumbai,Retail,Private,Female,33,Married,35589
50,Bachelor's,15,Software Engineer,Chennai,Biotech,Self-employed,Male,40,Single,49119
38,PhD,2,Software Engineer,Chicago,Finance,Self-employed,Male,33,Married,109776
28,Bachelor's,16,Research Scientist,San Francisco,Biotech,Government,Male,41,Married,179637
34,Bachelor's,7,Project Manager,New York,Tech,Private,Male,52,Married,122770
23,PhD,1,Data Analyst,Miami,Consulting,Private,Male,36,Single,54235
25,High School,19,Data Analyst,Delhi,Consulting,Private,Male,57,Divorced,35299
31,Master's,2,Marketing Manager,Kolkata,Tech,Self-employed,Male,37,Married,28667
60,High School,7,Project Manager,San Francisco,Finance,Government,Female,39,Single,119089
45,PhD,1,Data Analyst,Miami,Consulting,Government,Female,52,Single,58572
38,Bachelor's,18,Data Scientist,Atlanta,Biotech,Private,Male,58,Single,120153
27,Master's,16,Data Engineer,Bangalore,Tech,Private,Female,53,Divorced,59883
40,High School,4,Business Analyst,Atlanta,Consulting,Private,Female,42,Single,80744
26,PhD,19,Data Scientist,San Francisco,Biotech,Self-employed,Male,53,Married,166711
53,Bachelor's,16,Data Analyst,Atlanta,Tech,Government,Female,43,Married,81374
31,Bachelor's,9,Data Engineer,Seattle,Tech,Private,Male,45,Married,138819
30,High School,8,Marketing Manager,Chennai,Tech,Private,Male,36,Divorced,34259
48,PhD,5,Software Engineer,Boston,Finance,Government,Female,45,Single,107240
34,Bachelor's,10,Project Manager,Bangalore,Tech,Self-employed,Male,46,Married,49522
40,Bachelor's,1,Project Manager,Denver,Retail,Self-employed,Female,49,Married,93629
42,Master's,11,Data Analyst,Chicago,Healthcare,Self-employed,Female,48,Married,80710
45,Bachelor's,11,ML Engineer,Kolkata,Healthcare,Government,Female,41,Divorced,59846
59,High School,15,Data Analyst,Miami,Tech,Self-employed,Female,38,Married,82679
25,PhD,11,Software Engineer,Austin,Consulting,Private,Female,57,Single,112882
45,PhD,17,Software Engineer,Delhi,Healthcare,Self-employed,Female,55,Single,49288
56,Master's,12,Marketing Manager,Denver,Biotech,Government,Female,37,Divorced,87830
24,PhD,14,Research Scientist,Seattle,Biotech,Self-employed,Female,38,Divorced,143010
25,High School,15,Software Engineer,New York,Consulting,Government,Male,34,Divorced,155077
58,Bachelor's,3,Software Engineer,New York,Biotech,Government,Male,50,Single,127653
56,Master's,11,Business Analyst,Bangalore,Retail,Self-employed,Female,39,Divorced,37393
52,PhD,16,Data Scientist,Chicago,Consulting,Private,Female,34,Divorced,140976
46,Master's,0,Business Analyst,Chennai,Biotech,Government,Female,43,Single,31856
34,Master's,17,Data Analyst,Denver,Tech,Self-employed,Male,47,Married,89751
25,PhD,15,Software Engineer,Denver,Biotech,Government,Female,58,Divorced,127328
35,Master's,0,HR Manager,Chicago,Tech,Self-employed,Female,36,Married,66367
34,PhD,9,Data Engineer,Miami,Biotech,Private,Female,37,Married,121789
48,High School,18,Data Analyst,San Diego,Biotech,Government,Female,34,Married,96034
27,PhD,15,Marketing Manager,Chicago,Biotech,Private,Female,53,Married,99289
38,Bachelor's,13,Marketing Manager,Atlanta,Tech,Private,Female,35,Divorced,95198
57,PhD,1,Data Analyst,Boston,Biotech,Private,Female,49,Divorced,55164
56,Bachelor's,5,Project Manager,Denver,Biotech,Private,Male,52,Divorced,91435
38,Master's,4,Research Scientist,San Diego,Retail,Private,Female,53,Single,126774
23,PhD,11,Data Scientist,Chicago,Finance,Self-employed,Male,38,Single,130749
34,Bachelor's,3,Research Scientist,New York,Tech,Private,Female,50,Married,151637
23,PhD,3,Data Engineer,Austin,Retail,Self-employed,Male,38,Single,103584
49,PhD,4,Marketing Manager,Kolkata,Healthcare,Private,Female,37,Married,34986
47,PhD,6,Marketing Manager,Hyderabad,Consulting,Private,Male,46,Married,38229
43,High School,5,Data Analyst,New York,Finance,Government,Male,53,Divorced,83870
24,Bachelor's,12,Marketing Manager,Mumbai,Retail,Self-employed,Female,37,Divorced,40232
56,High School,3,Project Manager,Mumbai,Retail,Private,Male,58,Single,34170
33,High School,12,Research Scientist,Chicago,Biotech,Private,Female,52,Divorced,141826
45,Bachelor's,3,Marketing Manager,Boston,Healthcare,Private,Female,30,Single,77520
26,PhD,9,ML Engineer,Boston,Healthcare,Self-employed,Female,51,Divorced,143709
41,High School,19,HR Manager,New York,Biotech,Self-employed,Male,47,Divorced,125655
60,High School,0,ML Engineer,Miami,Retail,Self-employed,Male,44,Single,114490
60,High School,7,Data Analyst,San Francisco,Retail,Government,Male,51,Married,80070
34,PhD,6,Data Engineer,Austin,Biotech,Government,Female,56,Single,112107
33,High School,4,HR Manager,Atlanta,Finance,Private,Female,45,Divorced,65512
34,Master's,2,Software Engineer,New York,Tech,Self-employed,Male,31,Married,129530
31,Bachelor's,14,ML Engineer,Kolkata,Finance,Self-employed,Female,42,Divorced,63861
54,Master's,16,Project Manager,Hyderabad,Tech,Government,Female,31,Divorced,49463
37,PhD,12,Data Scientist,Delhi,Healthcare,Private,Male,43,Divorced,55554
56,High School,14,Data Engineer,San Francisco,Consulting,Self-employed,Female,36,Married,166642
24,Bachelor's,18,Data Engineer,Boston,Biotech,Self-employed,Female,40,Divorced,152349
26,High School,19,Project Manager,Atlanta,Finance,Private,Male,44,Single,120016
47,PhD,13,Project Manager,Atlanta,Healthcare,Government,Male,55,Single,100367
32,Bachelor's,12,ML Engineer,Atlanta,Finance,Government,Male,46,Single,129469
28,Master's,11,HR Manager,Hyderabad,Retail,Self-employed,Female,50,Married,35419
31,Bachelor's,8,Data Analyst,Hyderabad,Tech,Private,Female,46,Single,32313
55,High School,2,Marketing Manager,Boston,Biotech,Private,Female,44,Divorced,74235
24,Bachelor's,10,Data Engineer,Denver,Retail,Private,Male,45,Married,132675
29,PhD,9,ML Engineer,Delhi,Tech,Self-employed,Female,38,Divorced,57641
52,PhD,0,ML Engineer,Hyderabad,Retail,Government,Male,50,Divorced,51619
32,Bachelor's,16,ML Engineer,Hyderabad,Tech,Government,Female,50,Divorced,62703
28,PhD,12,Business Analyst,Delhi,Tech,Government,Female,49,Single,38634
23,PhD,13,Research Scientist,Miami,Retail,Government,Female,48,Single,129416
27,PhD,0,Data Scientist,Miami,Healthcare,Government,Female,53,Married,97783
53,Master's,1,Data Analyst,Chennai,Biotech,Self-employed,Female,52,Married,27033
41,High School,1,Software Engineer,San Francisco,Consulting,Self-employed,Female,38,Single,122798
55,PhD,6,Research Scientist,San Francisco,Finance,Government,Female,35,Single,151370
37,Bachelor's,8,ML Engineer,Austin,Tech,Government,Male,30,Divorced,128107
46,PhD,3,HR Manager,Denver,Biotech,Self-employed,Female,34,Single,79567
33,Master's,1,ML Engineer,Boston,Finance,Government,Male,34,Divorced,129881
28,Bachelor's,18,HR Manager,Delhi,Biotech,Government,Female,52,Single,40214
60,High School,4,Project Manager,Hyderabad,Retail,Government,Male,55,Divorced,39365
38,Bachelor's,8,Business Analyst,Delhi,Finance,Private,Male,30,Single,36820
32,Bachelor's,12,Data Engineer,Chennai,Biotech,Government,Male,30,Single,56556
27,Bachelor's,11,Data Analyst,Bangalore,Consulting,Private,Female,58,Married,33526
44,Bachelor's,18,Data Analyst,Seattle,Biotech,Government,Male,51,Married,90263
48,PhD,8,Software Engineer,Chennai,Biotech,Government,Male,35,Divorced,49970
27,High School,9,Marketing Manager,Chennai,Tech,Self-employed,Male,38,Married,36954
59,PhD,18,Software Engineer,Seattle,Tech,Self-employed,Female,48,Married,122681
23,Master's,9,Project Manager,Chicago,Tech,Self-employed,Male,57,Single,109903
43,Master's,11,Research Scientist,Seattle,Retail,Private,Male,34,Divorced,129009
41,Bachelor's,13,Software Engineer,Chennai,Biotech,Private,Male,50,Married,52480
46,PhD,7,Data Analyst,Chennai,Consulting,Government,Male,46,Married,29714
36,PhD,15,Business Analyst,Seattle,Finance,Private,Female,51,Single,109269
50,High School,16,Project Manager,San Diego,Tech,Self-employed,Male,49,Single,121577
29,High School,19,Data Engineer,Boston,Healthcare,Private,Male,41,Single,155509
58,High School,3,Software Engineer,Bangalore,Biotech,Government,Male,35,Divorced,41270
54,PhD,5,HR Manager,Boston,Consulting,Private,Male,58,Single,79526
43,High School,11,Business Analyst,Chennai,Consulting,Self-employed,Male,42,Divorced,40867
26,High School,17,Data Scientist,Hyderabad,Tech,Government,Female,53,Single,51668
60,High School,6,Data Analyst,Denver,Retail,Private,Male,37,Married,74547
39,Bachelor's,4,ML Engineer,San Francisco,Tech,Government,Female,58,Divorced,169669
59,Master's,9,Data Engineer,Mumbai,Retail,Government,Male,32,Single,53935
58,Master's,5,Data Analyst,Miami,Healthcare,Private,Male,54,Single,64335
51,PhD,13,Project Manager,Bangalore,Healthcare,Government,Female,40,Married,49423
52,PhD,5,HR Manager,Atlanta,Tech,Private,Female,58,Married,71419
31,Bachelor's,13,Software Engineer,Hyderabad,Finance,Self-employed,Female,49,Married,50211
36,Master's,11,Project Manager,Seattle,Tech,Self-employed,Male,30,Single,108314
39,High School,11,Business Analyst,Miami,Tech,Private,Female,54,Married,82806
44,High School,7,HR Manager,Miami,Consulting,Private,Female,43,Married,77278
54,PhD,9,ML Engineer,Atlanta,Tech,Government,Male,58,Divorced,130369
37,Master's,15,Marketing Manager,Bangalore,Tech,Private,Male,50,Divorced,37981
59,PhD,19,Software Engineer,Denver,Tech,Government,Male,58,Divorced,137199
56,PhD,7,Data Engineer,Atlanta,Finance,Self-employed,Male,53,Single,115253
55,High School,8,Data Analyst,San Diego,Consulting,Private,Female,42,Divorced,74424
49,High School,12,HR Manager,San Diego,Biotech,Self-employed,Female,44,Single,94253
23,Master's,19,Software Engineer,Chennai,Biotech,Private,Female,52,Married,51908
51,PhD,16,Data Engineer,Atlanta,Biotech,Self-employed,Male,50,Single,136382
34,Bachelor's,18,Research Scientist,Boston,Biotech,Private,Male,37,Single,157743
37,Master's,16,Project Manager,Chicago,Consulting,Private,Male,44,Married,127789
26,PhD,6,Data Analyst,New York,Tech,Government,Male,42,Divorced,82562
49,Master's,0,Data Scientist,Chicago,Biotech,Government,Female,30,Divorced,111726
60,Master's,19,Research Scientist,San Diego,Tech,Private,Female,40,Divorced,148232
41,Master's,13,Data Engineer,Delhi,Biotech,Government,Male,49,Married,54563
45,Bachelor's,16,Research Scientist,Bangalore,Finance,Private,Male,44,Single,57886
48,Bachelor's,12,Software Engineer,San Diego,Tech,Private,Male,50,Married,124874
51,High School,1,HR Manager,Hyderabad,Consulting,Self-employed,Male,33,Married,26421
48,High School,13,Data Scientist,San Francisco,Retail,Government,Female,35,Married,160066
47,PhD,0,Marketing Manager,Kolkata,Finance,Government,Male,54,Married,29822
28,Master's,4,HR Manager,Chennai,Retail,Self-employed,Female,41,Single,30215
59,PhD,6,Marketing Manager,Boston,Finance,Private,Male,30,Divorced,79994
26,High School,18,Data Engineer,Bangalore,Consulting,Government,Male,39,Divorced,63522
44,Bachelor's,13,ML Engineer,New York,Finance,Private,Male,56,Married,187382
49,High School,13,HR Manager,San Francisco,Tech,Government,Male,47,Single,124621
55,PhD,14,Data Engineer,Hyderabad,Healthcare,Government,Male,30,Married,54966
36,High School,4,Software Engineer,San Diego,Healthcare,Private,Male,36,Single,105697
53,PhD,4,Marketing Manager,Mumbai,Biotech,Private,Male,59,Married,33204
47,PhD,1,Data Engineer,Denver,Biotech,Government,Male,31,Divorced,124237
52,PhD,17,Data Analyst,Chennai,Tech,Self-employed,Female,54,Divorced,40726
40,PhD,8,Marketing Manager,Bangalore,Consulting,Self-employed,Male,37,Married,35362
30,High School,9,Software Engineer,Bangalore,Tech,Self-employed,Male,55,Divorced,45571
50,PhD,17,Data Analyst,Chicago,Biotech,Self-employed,Male,30,Married,93548
60,PhD,3,Data Engineer,Kolkata,Finance,Self-employed,Female,48,Single,50631
25,Master's,7,Research Scientist,Hyderabad,Retail,Private,Female,35,Single,53702
24,PhD,17,Business Analyst,Seattle,Tech,Government,Male,40,Single,115166
50,High School,19,HR Manager,Hyderabad,Tech,Self-employed,Male,48,Single,45412
32,PhD,16,Data Scientist,San Francisco,Consulting,Government,Female,54,Married,176069
54,Bachelor's,15,Software Engineer,Mumbai,Biotech,Private,Female,57,Divorced,53967
59,Bachelor's,17,ML Engineer,Atlanta,Tech,Government,Female,39,Single,150399
32,PhD,6,Data Scientist,Chicago,Finance,Private,Male,45,Divorced,128760
48,Bachelor's,0,Data Engineer,Seattle,Retail,Government,Male,45,Married,108925
54,Bachelor's,0,Data Analyst,Seattle,Finance,Government,Female,39,Divorced,71246
42,High School,17,Marketing Manager,Denver,Healthcare,Private,Female,47,Divorced,114302
60,Master's,3,Data Scientist,Seattle,Biotech,Government,Male,51,Divorced,115198
52,Bachelor's,19,Data Analyst,Delhi,Finance,Private,Male,47,Married,41419
59,Bachelor's,19,Business Analyst,San Diego,Consulting,Government,Male,32,Married,116263
23,Master's,3,Marketing Manager,Miami,Retail,Government,Male,41,Married,75037
48,Master's,5,HR Manager,Miami,Biotech,Self-employed,Female,39,Divorced,74664
57,Bachelor's,2,Research Scientist,Austin,Finance,Government,Male,57,Single,115480
32,PhD,5,Business Analyst,New York,Tech,Self-employed,Male,45,Single,105242
39,Bachelor's,12,Marketing Manager,Denver,Biotech,Self-employed,Female,54,Divorced,103417
22,PhD,6,Business Analyst,Austin,Finance,Private,Male,38,Single,80811
56,PhD,3,HR Manager,New York,Tech,Private,Female,59,Single,95586
56,PhD,0,Data Analyst,Miami,Healthcare,Government,Female,47,Divorced,53920
52,Master's,5,Marketing Manager,Bangalore,Retail,Private,Male,42,Married,30352
49,Bachelor's,4,Data Engineer,Denver,Biotech,Self-employed,Male,53,Single,119316
60,Bachelor's,12,Software Engineer,Bangalore,Biotech,Government,Female,43,Married,51296
22,High School,18,Data Scientist,Chennai,Finance,Private,Female,48,Single,57793
46,Master's,3,Research Scientist,San Diego,Healthcare,Private,Male,43,Divorced,132068
59,High School,5,Project Manager,Boston,Consulting,Private,Male,31,Divorced,93934
41,High School,12,ML Engineer,San Francisco,Finance,Self-employed,Male,40,Married,188977
24,PhD,4,Data Analyst,San Francisco,Finance,Private,Female,55,Married,81315
23,Master's,12,Software Engineer,Hyderabad,Consulting,Government,Male,37,Married,49106
39,High School,9,ML Engineer,Chicago,Consulting,Government,Female,32,Married,142108
31,Bachelor's,2,Project Manager,Miami,Consulting,Government,Male,44,Divorced,85545
